id,user_id,sender_name,sender,message,time_sent
11,143,,you,私は期待通りの結果が得られないので、返金対応を受ける事は可能でしょうか？,2026-04-15 06:36:00
12,143,ウチダ,me,"半年間の契約期間も終了していること、また利用規約に基づいた対応となるため、現時点では返金対象外となります❗
ただ、だからといって無下にするつもりはありません❗
今後の方向性については、一緒にしっかり考えていきましょう❗
まずは、最短で収益化を目指せるクライアントワークを継続していき、実際に案件へ応募するところから始めていきましょう❗
ちなみに今どういった案件に応募されていますか❓",2026-04-15 14:42:00
13,143,,you,何度も言っておりますが、応募に至るまでの案件が有りません。,2026-04-15 14:45:00
14,143,ウチダ,me,なんて検索されていますか❓,2026-04-15 14:48:00
15,143,,you,毎回話してる人変わってますか？,2026-04-15 14:48:00
16,143,,you,毎回同じ話の繰り返しなんですけど、,2026-04-15 14:49:00
17,143,,you,"最初のお話では、言う通りにしたら稼げるから難しい事はない！リスク0だと、そらと私に合う仕事3つぐらいもう浮かんだ！とも言ってたのでカリキュラム頑張ってたんですよ。
でも結果クラウドワークスでの案件探し、無下にはしない！ってなんか納得いかないですけど",2026-04-15 14:54:00
18,143,ウチダ,me,"変わっていませんよ❗
先日も言いましたが似た案件があるとは言え枯渇することはないですから、改めてお聞きしました❗
今回はまず収益化までのスピードを優先して、クラウドワークスを中心にご案内していましたが、それ以外の方法についてもお伝えすることは可能です❗
無在庫販売や楽天ROOMなど、別の副業をご希望でしょうか❓",2026-04-15 14:58:00
19,143,,you,"そうですね
少しでも稼げる別の副業があれば希望します。",2026-04-15 15:06:00
20,143,島崎　麻衣,me,それでは、比較的取り組みやすい、楽天ROOMからはじめてみるのはいかがでしょうか❓,2026-04-15 20:25:00
21,170,,you,"お世話になっております。
【資料整理のお仕事】文章や情報を見やすくまとめる作業（継続あり）
https://crowdworks.jp/public/jobs/13036075
maipuuc0m
の続きです。まず、やり取りから。
[当方]
お世話になっております。
この度は面談のご提案をいただき、ありがとうございます。
日程につきまして、下記の通りご都合はいかがでしょうか。
4月15～18日
いずれの日でもよいですが、午前10時～で可能です。
なお、当日は音声での参加を予定しておりますが、
業務内容のすり合わせには問題なく対応可能ですのでご安心いただけますと幸いです。
当日は短時間でも構いませんので、認識のすり合わせができればと考えております。
どうぞよろしくお願いいたします。
↓
[クライアント]
お世話になります。
面談は顔出しでお願いしております。
対応可能でしょうか。
↑
このような返答がありました。
・私はそろそろチャットで進めるクライアントに絞ろうと思っていました。今回はたまたま面談まで来たので受けましたが、音声だけでは無理なようです。
「機材環境の都合で音声参加とさせていただいております」などと返信しようとしましたが、そもそもこの段階(条件等未知数)でならいっそのことお断りをしたいと思いました。
①この場合、当方から辞退することになるわけですが、相手への評価はしなくてもよいでしょうか。
②また、円満に辞退する表記はあるのでしょうか。
③特にあと当方がすることはないと思いますが、こうしたケース(面談で本条件などを説明する)に対してのアドバイスがありましたらよろしくお願いします。",2026-04-15 00:07:00
22,170,島崎　麻衣,me,"この場合は、ご自身から辞退して問題ありません
また、クラウドワークスの評価は検収完了後に任意で行うものなので、今回のように条件確認の段階で辞退する場合は、無理に評価をする必要はありません。評価入力自体も、固定報酬制では検収合格後に契約詳細画面から行う流れです。 
辞退するなら、「ご連絡ありがとうございます。
大変恐縮ですが、今回は面談参加条件との兼ね合いから、辞退させていただければと思います。
ご調整いただいたところ恐れ入りますが、何卒よろしくお願いいたします。」
このくらいで十分です❗
また、今回のように本条件が面談でないと分からない案件は、今後はかなり慎重に見たほうがよいです。",2026-04-15 17:41:00
23,170,,you,ご回答いただきありがとうございました。成り行き上進めてみましたが、今回の件を通していろいろ学べました。次回からいかせると思います。クラウドワークスから「評価をお願いします」などが繰り返し来ますが、当方が辞退すればもう来なくなるのでしょうか。,2026-04-15 18:17:00
24,170,島崎　麻衣,me,"クラウドワークス上の評価依頼は、契約や案件のステータスが残っている間、自動でしばらく表示・通知されることがあります。
固定報酬制の流れ自体も、評価は検収後の最後のステップです。
そのため、ご自身が辞退の連絡を入れたから即止まるとは限りません。
もし案件が正式に終了していない状態なら、通知だけ残ることもあります。 
なので対応としては、まず辞退の連絡を入れる、必要なら契約や進行状況がどうなっているか確認する、この形で大丈夫です❗
今回の件は、次回以降の見極め材料として活かせれば十分前進です。",2026-04-15 20:11:00
25,189,,you,"こんにちは！
クラウドワークスでライティングのお仕事を検索していますが、しょっぱなから詐欺案件ぽいのに当たってしまい怖いのと、年齢で区切られたりでなかなか次々に応募ができない状況です。
他にも、データ入力とか見ると、結構時間がかかるので副業としては厳しいと感じています。
今朝、アンケート案件で5円のをやってみました。1000円以上にならないと引き出せないんですね😅
180日以内に引き出さないと消滅との事で、他でやって1000円以上にすることができるのかしら❓と不安です。
今は、ChatGPTを使ってネーミング案件でコンペに参加し始めました。
どれをやっていったらいいのか、わからなくなってます😭",2026-04-15 14:19:00
26,189,島崎　麻衣,me,"今の状況で迷うのは自然ですし、まず結論からいうと、今はあれこれ広げすぎず、ライティング案件を主軸にして進めるで大丈夫です。
最初に詐欺っぽい案件に当たると怖くなりますし、年齢条件があると応募しづらくなるのもよく分かります。
ただ、その中で方向を見失いやすいので、アンケート・ネーミングコンペ・データ入力まで広げすぎると、余計に何を積み上げるのか分かりにくくなりやすいです。
なので今は、ライティング案件を探す・怪しいものは避ける・年齢条件がないものに絞って応募する
この形で進めるのがおすすめです❗
アンケート5円案件は、操作に慣れる目的ならありですが、収益の柱にはなりにくいです。
ネーミングコンペも当たればよいですが、安定しにくいので、主軸には向きません。
つまり今は、メインはライティング、アンケートやコンペは補助程度この整理で大丈夫です。
いったんやることを絞って、またブレないように進めていきましょう❗",2026-04-15 17:47:00
27,189,,you,"わかりました。
ありがとうございます！
案件をやらなすぎて、ChatGPTを触る機会が無さすぎて、ネーミングコンペはChatGPTを使う手段としてやってました。
アンケートは成功体験でした。
とりあえず、お金もらう体験。
もう6ヶ月過ぎてしまったので、こんなに収入を上げられないのは、自分の努力不足なのでは！と焦ってました。
ライティングを検索しつつ、LINEスタンプとか塗り絵とか空いた時間をやってもいいですか❓",2026-04-15 18:13:00
28,189,島崎　麻衣,me,"LINEスタンプを進めること自体は問題ありません❗
ただし、それをメインに切り替えるのではなく、必ずクラウドソーシングの応募と並行して進めてください。
今の段階でLINEスタンプだけに寄せてしまうと、収益化まで時間がかかる可能性がありますし、土台がないまま別のことに広がってしまいやすいです。
そのため、LINEスタンプはあくまで空き時間で進める形にして、まずはクラウドソーシングで応募・受注・実績作りを止めないことが大事です。
進め方としては、クラウドソーシングの応募を継続する、そのうえで空いた時間でLINEスタンプを進める
この順番でお願いします❗
やりたいことを増やすのは構いませんが、応募が止まる進め方にはしないようにしていきましょう。",2026-04-15 20:06:00
29,189,,you,"了解です🫡
ライティングがメイン、あとはPC操作の手段と考えています。
ありがとうございました(ありがとう)",2026-04-15 20:09:00
30,189,島崎　麻衣,me,引き続き、進めていきましょう❗,2026-04-15 20:33:00
31,189,,you,,2026-04-15 21:17:00
32,198,島崎　麻衣,me,"まず認識としては、ライターは実績を積むためだけではなく、今後の収入の柱の一つとして育てていくものです❗
文章を書く力は副業全体でも活きますが、今は「練習だけ」と考えるより、クラウドソーシングを長期的な安定収入の基盤にしていくという捉え方で大丈夫です。
また、いきなり大きな金額を狙うのではなく、まず1万円、次に3万円、その先で継続案件や単価アップという形で、段階的に積み上げていくものです。
クラウドソーシングに限らず、どの副業も急に大きく収益化するわけではないので、実績を積む → 評価を高める → 単価を上げる、この流れを意識して進めていきましょう❗",2026-04-15 14:59:00
33,201,ウチダ,me,"まず前提として、
「できていない＝ダメ」ではなくて、
方向性に違和感を感じて立ち止まれている状態なので、かなり良いです❗
むしろそのまま違和感を無視して続ける方が危ないので、今回ご連絡いただけたのは正解だと思っています❗
内容も一通り確認しましたが、結論としては「やり方」よりも「進め方と優先順位」が少しズレている状態なので、ここは一度しっかり整理して軌道修正していきましょう❗
つまずいているポイントも明確なので、1つずつ明確にしていきましょうか❗
収益化に直結させやすいのがクラウドワークスなのでそこから整理していますが、中々本契約にならない状況でしょうか❓",2026-04-15 00:54:00
34,243,,you,"お疲れ様です。
とりあえず、この１件に応募しました。
初心者歓迎！この中から、1日おきに１件応募していきます。",2026-04-15 18:47:00
35,243,平林　結菜,me,応募した案件のリンクを送って頂けますか❓,2026-04-15 20:43:00
36,251,,you,"こんにちは
塗り絵は完成しましたが、
KDPの支払い受け取りでブラジルAmazonで止まってしまい
税務情報の画面にどうしても行けません。
GPTでだいぶ調べてみてやったのですがダメでした。
疲れ果てて停滞しています。
何か良い方法があればアドバイスをお願いします。",2026-04-15 18:56:00
37,251,平林　結菜,me,こんばんは❗現在とまっている場面のスクリーンショット送って頂けますか❓,2026-04-15 20:47:00
38,251,,you,これも調べてやってみました,2026-04-15 21:01:00
39,251,,you,これも英語にしろと言われたのでやってみましたがダメでした。,2026-04-15 21:04:00
40,275,,you,"おはようございます
嘘を書いても仕方がないので、正直に書きますね
パートの人員が減り仕事内容も増え疲れMAXな上に、Hulaの練習
本当に時間が無くて、手付かずです。
言い訳ですね😮‍💨
少しずつでも進て、やっていきます",2026-04-15 07:16:00
41,275,平林　結菜,me,"こんにちは❗
お仕事の負担が増えてなかなか手が回らないのは当然です。言い訳なんかではないですよ。
できる時に、無理のないペースで大丈夫です❗
小さな一歩でも、続けていけばちゃんと前に進めますので一緒に少しずつやっていきましょう❗",2026-04-15 14:31:00
42,276,島崎　麻衣,me,どのあたりで向いていないと感じられましたか❓,2026-04-15 12:37:00
43,276,,you,"・もともと文章を書くのも読むのも苦手
・身体で覚えるタイプなので経験値の無いものは理解し辛い
・他人と関わる事が苦手
・わからないので経験のある案件を探したが条件があり応募できる案件がない(AI禁止、20代限定、など)
ざっと思い当たるのはこんな感じです",2026-04-15 21:59:00
44,282,,you,"言葉足らずのため
再送します。
お世話になっております。
カリキュラムが終わり、
転職したので、
副業を諦めた瞬間があり
AIサポート専用LINEを削除してしまいました。
ですので トーク履歴が残っておりません。
以前、カリキュラム終了し
カリキュラム終了後のお電話頂いた後の
LINEトーク（削除済み）の部分から また始めさせて頂きたいのですが
再送、お願いできますか？
クラウドワークスも登録だけで
自己紹介文とかは未登録です。
よろしくお願いします。",2026-04-15 11:13:00
45,282,島崎　麻衣,me,"先程の面談で改めて状況をお聞きできて良かったです💡
これから案件の受注など、本格的に実践が始まりますので、目標達成に向けて一緒に頑張っていきましょう❗
引き続き、よろしくお願いします❗
これからクラウドワークスに登録し実践に入っていきます❗
しっかりサポートしていきますので気になったことは遠慮なく聞いてくださいね❗
まずはこちらを確認ください❗
読み終わりましたらご連絡ください❗
https://workable-sun-c26.notion.site/AI-2c38252adfa780f592bbd6868bace9fa?source=copy_link",2026-04-15 17:43:00
46,282,島崎　麻衣,me,"こちら楽天ROOMの資料になります❗一度ご覧ください❗
分からないこと等がありましたら遠慮なく聞いてくださいね💡
https://workable-sun-c26.notion.site/AI-ROOM-2af8252adfa780829b77fc0bff35f32d?source=copy_link",2026-04-15 17:43:00
47,282,島崎　麻衣,me,"こんにちは❗
しばらくご連絡が取れていない状態ですが、いかがでしょうか❓
上根さんにお知らせがあります❗
少し長くなりますが、収益化に関わる重要なお知らせですので、しっかりご確認ください❗
今回、上根さんの現在の状況を踏まえ、
より現実的に、より早く「収益が生まれる感覚」を掴んでいただくため、
収益化に向けたプログラムを 上根さん専用に作成させていただきました❗
その上で、本来は 2026年4月21日 を
サポート期間の目安としていましたが、
今回の新プログラムでの収益化を見据え、
サポート期間を本日から半年間延長させていただきます❗
※もちろん 上根さんの状況を見てこちらが判断したものなので、追加費用はかかりません。
2026年09月15日 が新たな修了目安となりますので、
それまでに収益化を目指していきましょう❗
そして、新プログラムとして
収益化により特化した実践用の資料をご用意しました❗
http://schoolai.biz/membership-login/
メールアドレス：kolwiin55@gmail.com パスワード：gjVbPHy2Wv9x
※下記に一緒に使用するロードマップ【案件収益行動シート】がありますので必ず一緒にご使用ください！
この新プログラムでは、まず最初の段階として
「1万の収益」を目指します。
これはゴールではなく、
「行動がお金に変わる」という勝ち証明を得るための第一段階です。
その後の目安は以下の通りです。
・3ヶ月目：月2〜5万（継続案件が出てくる）
・6ヶ月目：月5〜8万（案件選びに余裕が出てくる）
ここまで来れば、収益化の流れは
しっかり掴めている状態と言えます❗
また、上根さんご自身が
「どれくらい収益が生まれているのか」「次になにをしたらいいのか」を把握できるよう上根専用の「案件収益行動シート」を作成しました！
今後、一緒に使っていきますので、しっかり記入していきましょう❗
https://docs.google.com/spreadsheets/d/1dE1snsox3nGhEV3gXDALvD71onRv7V6goOdFLo4SFWc/edit
※新プログラムにあります準備Day等で、すでにクリアしている項目はチェックして構いません！
この後の流れは以下の通りです。
① 新プログラムに沿って進める
② 応募候補をピックアップ→実際に応募
③ 進めながら単価アップを狙う
不明点があれば、気軽に質問してくださいね❗
上根さんのこれまでの行動は、決して間違っていません❗
今後しっかり収益化に繋がっていきます❗
その上で今は、
収益化に向けて新たな行動を起こすフェーズです❗
一緒に頑張っていきましょう❗",2026-04-15 17:44:00
48,282,島崎　麻衣,me,資料が添付されているもののみ、履歴からお送りしましたが、こちらでお間違えないでしょうか❓,2026-04-15 17:45:00
49,282,,you,いえ、一切 こんな内容はLINEで送信されてませんでした,2026-04-15 17:51:00
50,282,,you,見たことも聞いたことも無い内容です！！！！！！！！！,2026-04-15 17:52:00
51,282,,you,ご返信よろしくお願いします！,2026-04-15 17:52:00
52,282,,you,あなた だれですか？,2026-04-15 17:53:00
53,282,島崎　麻衣,me,上根さんから、LINEを削除していたというご連絡がありましたので、面談後にお送りした資料等について再送をさせていただきました。,2026-04-15 19:10:00
54,282,,you,そうでしたか…承知しました,2026-04-15 19:46:00
55,282,,you,"でも 今までに
こんな内容のLINEくれてましたか？
そちらには 残ってるのではないですか？",2026-04-15 19:47:00
56,282,,you,"なんのことを言ってるのか
わかっていなくて すみません",2026-04-15 19:49:00
57,282,,you,すみません,2026-04-15 19:50:00
58,282,,you,"LINEを消さないと
新しいLINEメッセージがうけとれないみたいです。
時間を置くと、",2026-04-15 19:51:00
59,282,,you,このメッセージが表示されました,2026-04-15 19:52:00
60,282,,you,"このメッセージを見ていないとお伝えしました
それだけです",2026-04-15 19:53:00
61,282,島崎　麻衣,me,"♥YÜ♥
 
 
言葉足らずのため
再送します。
お世話になっております。
カリキュラムが終わり、
転職したので、
副業を諦めた瞬間があり
AIサポート専用LINEを削除してしまいました。
ですので トーク履歴が残っておりません。
以前、カリキュラム終了し
カリキュラム終了後のお電話頂いた後の
LINEトーク（削除済み）の部分から また始めさせて頂きたいのですが
再送、お願いできますか？
クラウドワークスも登録だけで
自己紹介文とかは未登録です。
よろしくお願いします。
 
 
 
 
 
 
 
 
LINEについては、ご自身で削除してしまったということでお間違えないでしょうか❓",2026-04-15 21:09:00
62,287,,you,"ありがとうございます。
一通りブラッシュアップしました。",2026-04-15 08:39:00
63,287,島崎　麻衣,me,全てのプロフィールを修正済みでしょうか❓,2026-04-15 15:35:00
64,287,,you,はい。,2026-04-15 15:35:00
65,287,,you,"クラウドワークスのプロフィール
https://crowdworks.jp/public/employees/6603114
ランサーズのプロフィール
https://www.lancers.jp/profile/miyazawaminoru0811
coconalaのプロフィール
https://coconala.com/users/5698004",2026-04-15 15:39:00
66,287,島崎　麻衣,me,クラウドワークスについても、修正済みでしょうか❓,2026-04-15 17:57:00
67,287,,you,"クラウドワークス
https://crowdworks.jp/employee
修正しました",2026-04-15 18:09:00
68,287,島崎　麻衣,me,"それでは、こちらで公開して、次は案件獲得のために進めていきましょう❗
まずは、良い案件を当てるよりも、変な案件を避けながら応募数（母数）を増やすのが大事です❗
【案件の探し方（検索のポイント）】
①自分の得意・興味のあるカテゴリを選ぶ
②「初心者OK」「未経験OK」「在宅OK」などで絞り込み
※「初心者歓迎」は勧誘系が混ざりやすいので注意してください❗
③気になる案件があれば、まずは応募してみる→ 小さな経験が、自信とスキルアップにつながります。
【狙うべき案件／避けたい案件】
・狙うべき案件
未経験OKが明記されている
マニュアルあり
テストライティングあり（できれば有償）
最初は低単価でもOK（慣れるフェーズ）
⚠️避けたい案件
高単価なのに説明が薄い
LINE追加など外部誘導が必須
契約前に作業させようとする
資格取得や有料ツール購入を促すタイプ
クラウドワークスは、何件応募したかも大切ですが、何よりどんな案件に応募したか？が重要です❗
勧誘系に当たり続けると、応募数を増やしても成果が出ません。
好条件に見える案件があっても、最初は必ず疑ってかかるくらいでちょうど良いです。
クラウドワークス公式でも注意喚起されていますので、該当ページもお送りしますね。
 blog.crowdworks.jp/archives/6239/ 
一度しっかり目を通しておくと、案件の見極めが一気にラクになりますよ。
また、案件内容だけでなく、発注者の条件も必ず確認するようにしましょう❗
具体的には、まず、本人確認済みになっているかを確認してみてください。
これはトラブル防止のためにも大切なポイントです。
次に評価ですが、★4.8以上、もしくは評価数が10件以上ある発注者を目安にすると安心です。
あわせて、ルール回答済みやプロジェクト完了率が表示されている場合は、きちんと確認しておくと安全です❗
【応募文（提案文）のコツ】
初心者がやりがちなNGは、長すぎる、熱意だけ、自分語り多めです。
通りやすい型はこれです❗
・自己紹介（1〜2行）
・案件への理解・共感
・丁寧に対応できること
・指示やマニュアルを守れること
上手い文章より、扱いやすそう・丁寧そうな人が選ばれます。
【進めていくうえでの考え方】
10件応募 → 1〜2件反応があれば正常
返事ゼロの日があって当たり前
落ちた＝否定ではない
※今は精度を上げるより、母数を増やすフェーズです。
【初心者のNG⚠️】
仮払い前に作業しない
契約前の外部ツール面談は慎重に
年齢など条件に合わない案件は深追いしない
1件に時間をかけすぎない（切り替え大事）
初心者でも取り組みやすく、継続につながりやすいのは、リサーチ系／Webライティング／レビュー記事／まとめ記事／体験談あたりです❗
次のステップに進むためにも、クラウドソーシングで案件を獲得することから、始めていきましょう。
不安な案件があれば、応募前に案件ページのリンクを送ってもらえれば一緒に判断しますので、その都度ご連絡くださいね❗",2026-04-15 18:20:00
69,304,平林　結菜,me,"こんにちは❗
その後いかがでしょうか❓",2026-04-15 09:49:00
70,304,,you,"お世話になっております
本業の方で異動があり中々生活リズムが取れなくアカウント取得後あまり進んでいません。
もう少ししたら落ち着くと思うので落ち着いたら再開いたします",2026-04-15 19:56:00
71,304,島崎　麻衣,me,"わかりました❗
お忙しい時期かと思いますが、少しずつでも進めていきましょう。",2026-04-15 20:05:00
72,309,土屋,me,以前より返金条件は満たされているか伺っておりますが、具体的に表記されていますのでご確認下さい。,2026-04-15 11:24:00
73,309,,you,"具体的に表記されているとのことですが、当方では該当条項を特定できていません。
つきましては、
・該当する条項（条番号）
・本件との具体的な該当理由
を明示のうえ、説明してください。
なお、本件の判断をこちらに委ねる形ではなく、返金対象外であるかについては、御社としての判断を明確に回答してください。",2026-04-15 19:58:00
74,314,,you,"お世話になっております。
5/3で忌明けになりますので
とりあえず5/10～から再開しようと
おもいます。",2026-04-15 21:12:00
75,317,平林　結菜,me,"こんにちは❗
その後いかがでしょうか❓",2026-04-15 09:50:00
76,317,,you,"こんにちは。
ご連絡ありがとうございます。
すみません💦 4月から始めたフルタイムの仕事が思いのほか 忙しく、慣れないせいもあり 、ライティングの方は 進んでません
サポートしてくださってるのに すみません(すみません)",2026-04-15 12:45:00
77,317,島崎　麻衣,me,サポート修日は、2026/5/11となりますので、少しずつでも進めていきましょう❗,2026-04-15 16:58:00
78,317,島崎　麻衣,me,サポート修了日は、2026/5/11となりますので、少しずつでも進めていきましょう❗,2026-04-15 16:58:00
79,317,,you,はい。すみません🙇‍♀️,2026-04-15 17:05:00
80,317,島崎　麻衣,me,お忙しい時期かと思いますが、収益化のために、少しずつペースを整えながら進めていきましょう❗,2026-04-15 18:10:00
81,317,,you,すみません🙇‍♀️,2026-04-15 19:15:00
82,317,島崎　麻衣,me,スピード感を持って、引き続き進めていきましょう。,2026-04-15 19:37:00
83,317,,you,"はい。進めてみます。
よろしくお願いいたします🙇‍♀️",2026-04-15 22:22:00
84,326,島崎　麻衣,me,"進捗共有ありがとうございます❗
応募は継続できていて良いですし、条件が合わない案件を辞退できているのも問題ありません。
無理に進めてしまうより、合わないものは早めに見切る判断のほうが大事です。
現在4件応募中とのことなので、今はその結果を見つつ、引き続き新しい案件も探していきましょう❗",2026-04-15 14:53:00
85,327,平林　結菜,me,"こんにちは❗
その後いかがでしょうか❓",2026-04-15 09:52:00
86,327,,you,"最近は丁寧なお断りだけです。
前から思っておりましたが、40歳になると、途端に応募枠が少なくなる印象です。
20〜30代に向けて、同世代からのライティングの依頼が多いように感じます。
クラウドワークスのライティング以外も探した方がよろしいのでしょうか？",2026-04-15 10:53:00
87,327,島崎　麻衣,me,ライティング以外とは、例えばどういったものを考えていますか❓,2026-04-15 17:42:00
88,327,,you,ノートなどがあったので、そちらなどはどうなんだろう？と思ってました！,2026-04-15 18:05:00
89,327,島崎　麻衣,me,"今は他のことを探すのではなく、ライティングで進めてください。。
noteなどが気になる気持ちは分かりますが、今の段階で広げると手が分散しやすくなります
まずはクラウドワークスで、応募・受注・納品の流れに慣れて、実績を積むことが先です。
もし今後noteをやるとしても、まずライティングを進めていればその経験は活きます。
なので今は、他に広げずライティングに集中して進めていきましょう❗",2026-04-15 19:59:00
90,327,,you,"承知いたしました。
ありがとうございます。",2026-04-15 20:01:00
91,327,島崎　麻衣,me,引き続き、よろしくお願いいたします。,2026-04-15 20:04:00
92,327,,you,こちらこそ宜しくお願いいたします。,2026-04-15 20:04:00
93,327,島崎　麻衣,me,よろしくお願いいたします。,2026-04-15 20:05:00
94,331,,you,"ご連絡ありがとうございます。
お休みさせて頂いてる状態ですが、こうしてる間でもカリキュラムの一つでもしたら良いのですが、気持ちもついていかないし、実生活で、外に働きに行ったり色々な問題がありますので、萎えてます。
できない理由を並べ出したら、もう諦めてる状態です。
出来る気がしないです。",2026-04-15 08:22:00
95,331,島崎　麻衣,me,"ご連絡ありがとうございます。
今は4月末までサポート休止中ですので、まずはそちらを優先して大丈夫ですよ。
無理に今動こうとしなくても問題ありませんし、気持ちが追いつかない中で無理に進めても続きにくいので、まずは生活面を整えて再開できる状態を作ることを優先してください。
休止期間が明けたら、またその時点の状況に合わせて進め方を整理していきましょう❗",2026-04-15 15:30:00
96,336,,you,"おつかれさまです！
修正しましたので確認お願いいたします🙇‍♀️",2026-04-15 18:21:00
97,336,島崎　麻衣,me,"全体として、読みやすくて方向性は良いです❗
ターゲットも明確で、構成もまとまっています。
ただ、少し一般的で無難な印象なので、どんな場面で助かったのか、どのくらいラクになったのかが分かる具体例をもう少し入れると良くなります❗
大きく崩れているわけではないので、具体例を少し足して、見出しを少し読者目線に寄せる、この修正ができると、ポートフォリオとしてより強くなりますよ。",2026-04-15 20:51:00
98,336,,you,"わかりました！
少し具体例を足してみます！
ありがとうございます🙇‍♀️",2026-04-15 21:30:00
99,339,,you,"かしこまりました！
意識して取り組んでみます！",2026-04-15 22:48:00
100,340,島崎　麻衣,me,②の枠が埋まっているおり、最短のご案内が4/28 15:00~となりますが、ご都合いかがでしょうか❓,2026-04-15 11:43:00
